timestamp,serial_number,create_name
8/15/2023 0:00,BSF23080809,Ice
8/15/2023 0:00,BSF23080810,Ice
8/15/2023 0:00,BSF23080811,Ice
8/15/2023 0:00,BSG23080254,Ice
8/15/2023 0:00,BSG23080255,Ice
8/15/2023 0:00,BSG23080256,Ice
8/15/2023 0:00,BSG23080257,Ice
8/15/2023 0:00,BSG23080258,Ice
8/15/2023 0:00,BSG23080259,Ice
8/15/2023 0:00,BSG23080260,Ice
8/15/2023 0:00,BSG23080261,Ice
8/15/2023 0:00,BSG23080262,Ice
8/15/2023 0:00,BSG23080263,Ice
8/15/2023 0:00,CC66081171,Ice
8/15/2023 0:00,CC66081172,Ice
8/15/2023 0:00,CC66081173,Ice
8/15/2023 0:00,CC66081174,Ice
8/15/2023 0:00,CC66081175,Ice
8/15/2023 0:00,CC66081176,Ice
8/15/2023 0:00,CC66081177,Ice
8/15/2023 0:00,CC66081178,Ice
8/15/2023 0:00,CC66081179,Ice
8/15/2023 0:00,CC66081180,Ice
8/15/2023 0:00,CI23081174,Ice
8/15/2023 0:00,CI23081175,Ice
8/15/2023 0:00,CI23081176,Ice
8/15/2023 0:00,CI23081177,Ice
8/15/2023 0:00,CI23081178,Ice
8/15/2023 0:00,CI23081179,Ice
8/15/2023 0:00,CI23081180,Ice
8/15/2023 0:00,CI23081181,Ice
8/15/2023 0:00,CI23081182,Ice
8/15/2023 0:00,CI23081183,Ice
8/15/2023 0:00,MC23081134,Ice
8/15/2023 0:00,MC23081135,Ice
8/15/2023 0:00,MC23081136,Ice
8/15/2023 0:00,MC23081137,Ice
8/15/2023 0:00,MC23081138,Ice
8/15/2023 0:00,MC23081139,Ice
8/15/2023 0:00,MC23081140,Ice
8/15/2023 0:00,MC23081141,Ice
8/15/2023 0:00,MC23081142,Ice
8/15/2023 0:00,MC23081143,Ice
8/15/2023 0:00,SW23080256,Ice
8/15/2023 0:00,SW23080257,Ice
8/15/2023 0:00,SW23080258,Ice
8/15/2023 0:00,SW23080259,Ice
8/15/2023 0:00,SW23080260,Ice
8/15/2023 0:00,SW23080261,Ice
8/15/2023 0:00,SW23080262,Ice
8/15/2023 0:00,SW23080263,Ice
8/15/2023 0:00,SW23080264,Ice
8/15/2023 0:00,SW23080265,Ice
8/15/2023 0:00,SW23080266,Ice
8/15/2023 0:00,SW23080267,Ice
8/15/2023 0:00,SW23080268,Ice
8/15/2023 0:00,SW23080269,Ice
8/15/2023 0:00,SW23080270,Ice
8/15/2023 0:00,SW23080271,Ice
8/15/2023 0:00,SW23080272,Ice
8/15/2023 0:00,SW23080273,Ice
8/15/2023 0:00,SW23080274,Ice
8/15/2023 0:00,SW23080275,Ice
8/21/2023 0:00,BP23081385,Tom
8/21/2023 0:00,BP23081386,Tom
8/21/2023 0:00,BP23081387,Tom
8/21/2023 0:00,BP23081388,Tom
8/21/2023 0:00,BP23081389,Tom
8/21/2023 0:00,BP23081390,Tom
8/21/2023 0:00,BP23081391,Tom
8/21/2023 0:00,BP23081392,Tom
8/21/2023 0:00,BP23081393,Tom
8/21/2023 0:00,BP23081394,Tom
8/21/2023 0:00,SC423120412,Ice
8/21/2023 0:00,SC423120413,Ice
8/21/2023 0:00,SC423120414,Ice
8/21/2023 0:00,SC423120415,Ice
8/21/2023 0:00,SC423120416,Ice
8/21/2023 0:00,SC423120417,Ice
8/21/2023 0:00,SC423120418,Ice
8/21/2023 0:00,SC423120419,Ice
8/21/2023 0:00,SC423120420,Ice
8/21/2023 0:00,SC424010421,Ice
8/21/2023 0:00,SC424010422,Ice
8/21/2023 0:00,SC424010423,Ice
8/24/2023 0:00,SC424010424,Ice
8/24/2023 0:00,SC424010425,Ice
8/24/2023 0:00,SC424010426,Ice
8/24/2023 0:00,SC424010427,Ice
8/24/2023 0:00,SC424010428,Ice
8/24/2023 0:00,SC424010429,Ice
8/24/2023 0:00,SC424010430,Ice
8/24/2023 0:00,SC424010431,Ice
8/24/2023 0:00,SC424010432,Ice
8/24/2023 0:00,SC424010433,Ice
8/25/2023 0:00,2.04E+14,Ken
8/25/2023 0:00,2.04E+14,Ken
8/25/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,2.04E+14,Ken
8/28/2023 0:00,BS23080156,Ice
8/28/2023 0:00,BS23080157,Ice
8/28/2023 0:00,BS23080158,Ice
8/28/2023 0:00,BS23080159,Ice
8/28/2023 0:00,BS23080160,Ice
8/28/2023 0:00,BS23080161,Ice
8/28/2023 0:00,BS23080162,Ice
8/28/2023 0:00,BS23080163,Ice
8/28/2023 0:00,BS23080164,Ice
8/28/2023 0:00,BS23080165,Ice
8/29/2023 0:00,2.04E+14,Ken
8/29/2023 0:00,2.04E+14,Ken
8/29/2023 0:00,2.04E+14,Ken
8/29/2023 0:00,2.04E+14,Ken
8/29/2023 0:00,2.04E+14,Ken
9/1/2023 0:00,SC424010434,Ice
9/1/2023 0:00,SC424010435,Ice
9/1/2023 0:00,SC424010436,Ice
9/1/2023 0:00,SC424010437,Ice
9/1/2023 0:00,SC424010438,Ice
9/1/2023 0:00,SC424010439,Ice
9/1/2023 0:00,SC424010440,Ice
9/1/2023 0:00,SC424010441,Ice
9/1/2023 0:00,SC424010442,Ice
9/1/2023 0:00,SC424010443,Ice
9/4/2023 0:00,2.04E+14,Ken
9/4/2023 0:00,2.04E+14,Ken
9/4/2023 0:00,2.04E+14,Ken
9/4/2023 0:00,2.04E+14,Ken
9/4/2023 0:00,2.04E+14,Ken
9/6/2023 0:00,BS23090166,Ice
9/6/2023 0:00,BS23090167,Ice
9/6/2023 0:00,BS23090168,Ice
9/6/2023 0:00,BS23090169,Ice
9/6/2023 0:00,BS23090170,Ice
9/6/2023 0:00,BS23090171,Ice
9/6/2023 0:00,BS23090172,Ice
9/6/2023 0:00,BS23090173,Ice
9/6/2023 0:00,BS23090174,Ice
9/6/2023 0:00,BS23090175,Ice
9/8/2023 0:00,BM23091141,Tom
9/8/2023 0:00,BM23091142,Tom
9/8/2023 0:00,BM23091143,Tom
9/8/2023 0:00,BM23091144,Tom
9/8/2023 0:00,BM23091145,Tom
9/8/2023 0:00,BM23091146,Tom
9/8/2023 0:00,BM23091147,Tom
9/8/2023 0:00,BM23091148,Tom
9/8/2023 0:00,BM23091149,Tom
9/8/2023 0:00,BM23091150,Tom
9/14/2023 0:00,BP23091395,Tom
9/14/2023 0:00,BP23091396,Tom
9/14/2023 0:00,BP23091397,Tom
9/14/2023 0:00,BP23091398,Tom
9/14/2023 0:00,BP23091399,Tom
9/14/2023 0:00,BP23091400,Tom
9/14/2023 0:00,BP23091401,Tom
9/14/2023 0:00,BP23091402,Tom
9/14/2023 0:00,BP23091403,Tom
9/14/2023 0:00,BP23091404,Tom
9/15/2023 0:00,AL23090246,Ice
9/15/2023 0:00,AL23090247,Ice
9/15/2023 0:00,AL23090248,Ice
9/15/2023 0:00,AL23090249,Ice
9/15/2023 0:00,AL23090250,Ice
9/15/2023 0:00,AL23090251,Ice
9/15/2023 0:00,AL23090252,Ice
9/15/2023 0:00,AL23090253,Ice
9/15/2023 0:00,AL23090254,Ice
9/15/2023 0:00,AL23090255,Ice
9/15/2023 0:00,AL23090256,Ice
9/15/2023 0:00,AL23090257,Ice
9/15/2023 0:00,AL23090258,Ice
9/15/2023 0:00,AL23090259,Ice
9/15/2023 0:00,AL23090260,Ice
9/15/2023 0:00,AL23090261,Ice
9/15/2023 0:00,AL23090262,Ice
9/15/2023 0:00,AL23090263,Ice
9/15/2023 0:00,AL23090264,Ice
9/15/2023 0:00,AL23090265,Ice
9/15/2023 0:00,BSF23090812,Ice
9/15/2023 0:00,BSF23090813,Ice
9/15/2023 0:00,BSF23090814,Ice
9/15/2023 0:00,BSF23090815,Ice
9/15/2023 0:00,BSF23090816,Ice
9/15/2023 0:00,BSF23090817,Ice
9/15/2023 0:00,BSF23090818,Ice
9/15/2023 0:00,BSF23090819,Ice
9/15/2023 0:00,BSF23090820,Ice
9/15/2023 0:00,BSF23090821,Ice
9/15/2023 0:00,CC66091181,Ice
9/15/2023 0:00,CC66091182,Ice
9/15/2023 0:00,CC66091183,Ice
9/15/2023 0:00,CC66091184,Ice
9/15/2023 0:00,CC66091185,Ice
9/15/2023 0:00,CC66091186,Ice
9/15/2023 0:00,CC66091187,Ice
9/15/2023 0:00,CC66091188,Ice
9/15/2023 0:00,CC66091189,Ice
9/15/2023 0:00,CC66091190,Ice
9/15/2023 0:00,MC23091144,Ice
9/15/2023 0:00,MC23091145,Ice
9/15/2023 0:00,MC23091146,Ice
9/15/2023 0:00,MC23091147,Ice
9/15/2023 0:00,MC23091148,Ice
9/15/2023 0:00,MC23091149,Ice
9/15/2023 0:00,MC23091150,Ice
9/15/2023 0:00,MC23091151,Ice
9/15/2023 0:00,MC23091152,Ice
9/15/2023 0:00,MC23091153,Ice
9/19/2023 0:00,SC424010444,Ice
9/19/2023 0:00,SC424010445,Ice
9/19/2023 0:00,SC424010446,Ice
9/19/2023 0:00,SC424010447,Ice
9/21/2023 0:00,SC424010448,Ice
9/21/2023 0:00,SC424010449,Ice
9/21/2023 0:00,SC424010450,Ice
9/21/2023 0:00,SC424010451,Ice
9/21/2023 0:00,SC424010452,Ice
9/21/2023 0:00,SC424010453,Ice
9/21/2023 0:00,SC424010454,Ice
9/21/2023 0:00,SC424010455,Ice
9/21/2023 0:00,SC424010456,Ice
9/21/2023 0:00,SC424010457,Ice
9/21/2023 0:00,SC424010458,Ice
9/21/2023 0:00,SC424010459,Ice
9/21/2023 0:00,SC424010460,Ice
9/21/2023 0:00,SC424010461,Ice
9/21/2023 0:00,SC424010462,Ice
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/26/2023 0:00,2.04E+14,Ken
9/27/2023 0:00,BP23091405,Tom
9/27/2023 0:00,BP23091406,Tom
9/27/2023 0:00,BP23091407,Tom
9/27/2023 0:00,BP23091408,Tom
9/27/2023 0:00,BP23091409,Tom
9/27/2023 0:00,BP23091410,Tom
9/27/2023 0:00,BP23091411,Tom
9/27/2023 0:00,BP23091412,Tom
9/27/2023 0:00,BP23091413,Tom
9/27/2023 0:00,BP23091414,Tom
9/30/2023 0:00,BM23091151,Tom
9/30/2023 0:00,BM23091152,Tom
9/30/2023 0:00,BM23091153,Tom
9/30/2023 0:00,BM23091154,Tom
9/30/2023 0:00,BM23091155,Tom
9/30/2023 0:00,BM23091156,Tom
9/30/2023 0:00,BM23091157,Tom
9/30/2023 0:00,BM23091158,Tom
9/30/2023 0:00,BM23091159,Tom
9/30/2023 0:00,BM23091160,Tom
10/2/2023 0:00,SC424010463,Ice
10/2/2023 0:00,SC424010464,Ice
10/2/2023 0:00,SC424010465,Ice
10/2/2023 0:00,SC424010466,Ice
10/2/2023 0:00,SC424010467,Ice
10/2/2023 0:00,SC424010468,Ice
10/2/2023 0:00,SC424010469,Ice
10/2/2023 0:00,SC424010470,Ice
10/2/2023 0:00,SC424010471,Ice
10/2/2023 0:00,SC424010472,Ice
10/2/2023 0:00,SC424010473,Ice
10/2/2023 0:00,SC424010474,Ice
10/2/2023 0:00,SC424010475,Ice
10/2/2023 0:00,SC424010476,Ice
10/2/2023 0:00,SC424010477,Ice
10/2/2023 0:00,SC424010478,Ice
10/2/2023 0:00,SC424010479,Ice
10/2/2023 0:00,SC424020480,Ice
10/2/2023 0:00,SC424020481,Ice
10/2/2023 0:00,SC424020482,Ice
10/11/2023 0:00,BS23100176,Ice
10/11/2023 0:00,BS23100177,Ice
10/11/2023 0:00,BS23100178,Ice
10/11/2023 0:00,BS23100179,Ice
10/11/2023 0:00,BS23100180,Ice
10/11/2023 0:00,BS23100181,Ice
10/11/2023 0:00,BS23100182,Ice
10/11/2023 0:00,BS23100183,Ice
10/11/2023 0:00,BS23100184,Ice
10/11/2023 0:00,BS23100185,Ice
10/16/2023 0:00,AL23100266,Ice
10/16/2023 0:00,AL23100267,Ice
10/16/2023 0:00,AL23100268,Ice
10/16/2023 0:00,AL23100269,Ice
10/16/2023 0:00,AL23100270,Ice
10/16/2023 0:00,AL23100271,Ice
10/16/2023 0:00,AL23100272,Ice
10/16/2023 0:00,AL23100273,Ice
10/16/2023 0:00,AL23100274,Ice
10/16/2023 0:00,AL23100275,Ice
10/16/2023 0:00,AL23100276,Ice
10/16/2023 0:00,AL23100277,Ice
10/16/2023 0:00,AL23100278,Ice
10/16/2023 0:00,AL23100279,Ice
10/16/2023 0:00,AL23100280,Ice
10/16/2023 0:00,AL23100281,Ice
10/16/2023 0:00,AL23100282,Ice
10/16/2023 0:00,AL23100283,Ice
10/16/2023 0:00,AL23100284,Ice
10/16/2023 0:00,AL23100285,Ice
10/16/2023 0:00,BSF23100822,Ice
10/16/2023 0:00,BSF23100823,Ice
10/16/2023 0:00,BSF23100824,Ice
10/16/2023 0:00,BSF23100825,Ice
10/16/2023 0:00,BSF23100826,Ice
10/16/2023 0:00,BSF23100827,Ice
10/16/2023 0:00,BSF23100828,Ice
10/16/2023 0:00,BSF23100829,Ice
10/16/2023 0:00,BSF23100830,Ice
10/16/2023 0:00,BSF23100831,Ice
10/16/2023 0:00,BSF23100832,Ice
10/16/2023 0:00,BSF23100833,Ice
10/16/2023 0:00,BSF23100834,Ice
10/16/2023 0:00,BSF23100835,Ice
10/16/2023 0:00,BSF23100836,Ice
10/16/2023 0:00,BSF23100837,Ice
10/16/2023 0:00,BSF23100838,Ice
10/16/2023 0:00,BSF23100839,Ice
10/16/2023 0:00,BSF23100840,Ice
10/16/2023 0:00,BSF23100841,Ice
10/16/2023 0:00,CC66101191,Ice
10/16/2023 0:00,CC66101192,Ice
10/16/2023 0:00,CC66101193,Ice
10/16/2023 0:00,CC66101194,Ice
10/16/2023 0:00,CC66101195,Ice
10/16/2023 0:00,CC66101196,Ice
10/16/2023 0:00,CC66101197,Ice
10/16/2023 0:00,CC66101198,Ice
10/16/2023 0:00,CC66101199,Ice
10/16/2023 0:00,CC66101200,Ice
10/16/2023 0:00,CI23101184,Ice
10/16/2023 0:00,CI23101185,Ice
10/16/2023 0:00,CI23101186,Ice
10/16/2023 0:00,CI23101187,Ice
10/16/2023 0:00,CI23101188,Ice
10/16/2023 0:00,CI23101189,Ice
10/16/2023 0:00,CI23101190,Ice
10/16/2023 0:00,CI23101191,Ice
10/16/2023 0:00,CI23101192,Ice
10/16/2023 0:00,CI23101193,Ice
10/16/2023 0:00,MC23101154,Ice
10/16/2023 0:00,MC23101155,Ice
10/16/2023 0:00,MC23101156,Ice
10/16/2023 0:00,MC23101157,Ice
10/16/2023 0:00,MC23101158,Ice
10/16/2023 0:00,MC23101159,Ice
10/16/2023 0:00,MC23101160,Ice
10/16/2023 0:00,MC23101161,Ice
10/16/2023 0:00,MC23101162,Ice
10/16/2023 0:00,MC23101163,Ice
10/16/2023 0:00,MC23101164,Ice
10/16/2023 0:00,MC23101165,Ice
10/16/2023 0:00,MC23101166,Ice
10/16/2023 0:00,MC23101167,Ice
10/16/2023 0:00,MC23101168,Ice
10/16/2023 0:00,MC23101169,Ice
10/16/2023 0:00,MC23101170,Ice
10/16/2023 0:00,MC23101171,Ice
10/16/2023 0:00,MC23101172,Ice
10/16/2023 0:00,MC23101173,Ice
10/16/2023 0:00,MC23101174,Ice
10/16/2023 0:00,MC23101175,Ice
10/16/2023 0:00,MC23101176,Ice
10/16/2023 0:00,MC23101177,Ice
10/16/2023 0:00,MC23101178,Ice
10/16/2023 0:00,MC23101179,Ice
10/16/2023 0:00,MC23101180,Ice
10/16/2023 0:00,MC23101181,Ice
10/16/2023 0:00,MC23101182,Ice
10/18/2023 0:00,SC424020483,Ice
10/18/2023 0:00,SC424020484,Ice
10/18/2023 0:00,SC424020485,Ice
10/18/2023 0:00,SC424020486,Ice
10/18/2023 0:00,SC424020487,Ice
10/18/2023 0:00,SC424020488,Ice
10/18/2023 0:00,SC424020489,Ice
10/18/2023 0:00,SC424020490,Ice
10/18/2023 0:00,SC424020491,Ice
10/18/2023 0:00,SC424020492,Ice
10/18/2023 0:00,SC424020493,Ice
10/18/2023 0:00,SC424020494,Ice
10/18/2023 0:00,SC424020495,Ice
10/18/2023 0:00,SC424020496,Ice
10/18/2023 0:00,SC424020497,Ice
10/18/2023 0:00,SC424020498,Ice
10/18/2023 0:00,SC424020499,Ice
10/18/2023 0:00,SC424020500,Ice
10/18/2023 0:00,SC424020501,Ice
10/19/2023 0:00,BP23101415,Tom
10/19/2023 0:00,BP23101416,Tom
10/19/2023 0:00,BP23101417,Tom
10/19/2023 0:00,BP23101418,Tom
10/19/2023 0:00,BP23101419,Tom
10/19/2023 0:00,BP23101420,Tom
10/19/2023 0:00,BP23101421,Tom
10/19/2023 0:00,BP23101422,Tom
10/19/2023 0:00,BP23101423,Tom
10/19/2023 0:00,BP23101424,Tom
10/30/2023 0:00,BS23100186,Ice
10/30/2023 0:00,BS23100187,Ice
10/30/2023 0:00,BS23100188,Ice
10/30/2023 0:00,BS23100189,Ice
10/30/2023 0:00,BS23100190,Ice
10/30/2023 0:00,BS23100191,Ice
10/30/2023 0:00,BS23100192,Ice
10/30/2023 0:00,BS23100193,Ice
10/30/2023 0:00,BS23100194,Ice
10/30/2023 0:00,BS23100195,Ice
11/9/2023 0:00,BP23111425,Tom
11/9/2023 0:00,BP23111426,Tom
11/9/2023 0:00,BP23111427,Tom
11/9/2023 0:00,BP23111428,Tom
11/9/2023 0:00,BP23111429,Tom
11/9/2023 0:00,BP23111430,Tom
11/9/2023 0:00,BP23111431,Tom
11/9/2023 0:00,BP23111432,Tom
11/9/2023 0:00,BP23111433,Tom
11/9/2023 0:00,BP23111434,Tom
11/9/2023 0:00,SC424020502,Ice
11/9/2023 0:00,SC424020503,Ice
11/9/2023 0:00,SC424020504,Ice
11/9/2023 0:00,SC424020505,Ice
11/9/2023 0:00,SC424020506,Ice
11/9/2023 0:00,SC424020507,Ice
11/9/2023 0:00,SC424020508,Ice
11/9/2023 0:00,SC424020509,Ice
11/9/2023 0:00,SC424020510,Ice
11/9/2023 0:00,SC424020511,Ice
11/9/2023 0:00,SC424020512,Ice
11/9/2023 0:00,SC424020513,Ice
11/9/2023 0:00,SC424020514,Ice
11/9/2023 0:00,SC424020515,Ice
11/9/2023 0:00,SC424020516,Ice
11/11/2023 0:00,2.04E+14,Ken
11/13/2023 0:00,2.04E+14,Ken
11/13/2023 0:00,2.04E+14,Ken
11/13/2023 0:00,2.04E+14,Ken
11/15/2023 0:00,2.04E+14,Ken
11/15/2023 0:00,2.04E+14,Ken
11/15/2023 0:00,AL23110286,Ice
11/15/2023 0:00,AL23110287,Ice
11/15/2023 0:00,AL23110288,Ice
11/15/2023 0:00,AL23110289,Ice
11/15/2023 0:00,AL23110290,Ice
11/15/2023 0:00,AL23110291,Ice
11/15/2023 0:00,AL23110292,Ice
11/15/2023 0:00,AL23110293,Ice
11/15/2023 0:00,AL23110294,Ice
11/15/2023 0:00,AL23110295,Ice
11/15/2023 0:00,AL23110296,Ice
11/15/2023 0:00,AL23110297,Ice
11/15/2023 0:00,AL23110298,Ice
11/15/2023 0:00,AL23110299,Ice
11/15/2023 0:00,AL23110300,Ice
11/15/2023 0:00,AL23110301,Ice
11/15/2023 0:00,AL23110302,Ice
11/15/2023 0:00,AL23110303,Ice
11/15/2023 0:00,AL23110304,Ice
11/15/2023 0:00,AL23110305,Ice
11/15/2023 0:00,AL23110306,Ice
11/15/2023 0:00,AL23110307,Ice
11/15/2023 0:00,AL23110308,Ice
11/15/2023 0:00,AL23110309,Ice
11/15/2023 0:00,AL23110310,Ice
11/15/2023 0:00,AL23110311,Ice
11/15/2023 0:00,AL23110312,Ice
11/15/2023 0:00,AL23110313,Ice
11/15/2023 0:00,AL23110314,Ice
11/15/2023 0:00,AL23110315,Ice
11/15/2023 0:00,BSF23110842,Ice
11/15/2023 0:00,BSF23110843,Ice
11/15/2023 0:00,BSF23110844,Ice
11/15/2023 0:00,BSF23110845,Ice
11/15/2023 0:00,BSF23110846,Ice
11/15/2023 0:00,BSF23110847,Ice
11/15/2023 0:00,BSF23110848,Ice
11/15/2023 0:00,BSF23110849,Ice
11/15/2023 0:00,BSF23110850,Ice
11/15/2023 0:00,BSF23110851,Ice
11/15/2023 0:00,BSG23110264,Ice
11/15/2023 0:00,BSG23110265,Ice
11/15/2023 0:00,BSG23110266,Ice
11/15/2023 0:00,BSG23110267,Ice
11/15/2023 0:00,BSG23110268,Ice
11/15/2023 0:00,BSG23110269,Ice
11/15/2023 0:00,BSG23110270,Ice
11/15/2023 0:00,BSG23110271,Ice
11/15/2023 0:00,BSG23110272,Ice
11/15/2023 0:00,BSG23110273,Ice
11/15/2023 0:00,CC66111201,Ice
11/15/2023 0:00,CC66111202,Ice
11/15/2023 0:00,CC66111203,Ice
11/15/2023 0:00,CC66111204,Ice
11/15/2023 0:00,CC66111205,Ice
11/15/2023 0:00,CC66111206,Ice
11/15/2023 0:00,CC66111207,Ice
11/15/2023 0:00,CC66111208,Ice
11/15/2023 0:00,CC66111209,Ice
11/15/2023 0:00,CC66111210,Ice
11/15/2023 0:00,CI23111194,Ice
11/15/2023 0:00,CI23111195,Ice
11/15/2023 0:00,CI23111196,Ice
11/15/2023 0:00,CI23111197,Ice
11/15/2023 0:00,CI23111198,Ice
11/15/2023 0:00,CI23111199,Ice
11/15/2023 0:00,CI23111200,Ice
11/15/2023 0:00,CI23111201,Ice
11/15/2023 0:00,CI23111202,Ice
11/15/2023 0:00,CI23111203,Ice
11/15/2023 0:00,QM22110022,Ice
11/16/2023 0:00,2.04E+14,Ken
11/16/2023 0:00,2.04E+14,Ken
11/17/2023 0:00,BM23111161,Tom
11/17/2023 0:00,BM23111162,Tom
11/17/2023 0:00,BM23111163,Tom
11/17/2023 0:00,BM23111164,Tom
11/17/2023 0:00,BM23111165,Tom
11/17/2023 0:00,BM23111166,Tom
11/17/2023 0:00,BM23111167,Tom
11/17/2023 0:00,BM23111168,Tom
11/17/2023 0:00,BM23111169,Tom
11/17/2023 0:00,BM23111170,Tom
11/20/2023 0:00,SC424020517,Ice
11/20/2023 0:00,SC424020518,Ice
11/20/2023 0:00,SC424020519,Ice
11/20/2023 0:00,SC424030520,Ice
11/20/2023 0:00,SC424030521,Ice
11/20/2023 0:00,SC424030522,Ice
11/20/2023 0:00,SC424030523,Ice
11/20/2023 0:00,SC424030524,Ice
11/20/2023 0:00,SC424030525,Ice
11/20/2023 0:00,SC424030526,Ice
11/21/2023 0:00,2.04E+14,Ken
11/21/2023 0:00,2.04E+14,Ken
11/22/2023 0:00,2.04E+14,Ken
11/22/2023 0:00,2.04E+14,Ken
11/22/2023 0:00,2.04E+14,Ken
11/22/2023 0:00,2.04E+14,Ken
11/22/2023 0:00,2.04E+14,Ken
11/22/2023 0:00,2.04E+14,Ken
11/29/2023 0:00,2.04E+14,Ken
11/29/2023 0:00,2.04E+14,Ken
11/29/2023 0:00,BS23110196,Ice
11/29/2023 0:00,BS23110197,Ice
11/29/2023 0:00,BS23110198,Ice
11/29/2023 0:00,BS23110199,Ice
11/29/2023 0:00,BS23110200,Ice
11/29/2023 0:00,BS23110201,Ice
11/29/2023 0:00,BS23110202,Ice
11/29/2023 0:00,BS23110203,Ice
11/29/2023 0:00,BS23110204,Ice
11/29/2023 0:00,BS23110205,Ice
11/30/2023 0:00,2.04E+14,Ken
11/30/2023 0:00,2.04E+14,Ken
12/8/2023 0:00,SC424030527,Ice
12/8/2023 0:00,SC424030528,Ice
12/8/2023 0:00,SC424030529,Ice
12/8/2023 0:00,SC424030530,Ice
12/8/2023 0:00,SC424030531,Ice
12/11/2023 0:00,BP23121435,Tom
12/11/2023 0:00,BP23121436,Tom
12/11/2023 0:00,BP23121437,Tom
12/11/2023 0:00,BP23121438,Tom
12/11/2023 0:00,BP23121439,Tom
12/11/2023 0:00,BP23121440,Tom
12/11/2023 0:00,BP23121441,Tom
12/11/2023 0:00,BP23121442,Tom
12/11/2023 0:00,BP23121443,Tom
12/11/2023 0:00,BP23121444,Tom
12/11/2023 0:00,SC424030532,Ice
12/11/2023 0:00,SC424030533,Ice
12/11/2023 0:00,SC424030534,Ice
12/11/2023 0:00,SC424030535,Ice
12/11/2023 0:00,SC424030536,Ice
12/11/2023 0:00,SC424030537,Ice
12/11/2023 0:00,SC424030538,Ice
12/11/2023 0:00,SC424030539,Ice
12/11/2023 0:00,SC424030540,Ice
12/11/2023 0:00,SC424030541,Ice
12/11/2023 0:00,SC424030542,Ice
12/11/2023 0:00,SC424030543,Ice
12/11/2023 0:00,SC424030544,Ice
12/11/2023 0:00,SC424030545,Ice
12/11/2023 0:00,SC424030546,Ice
12/11/2023 0:00,SC424030547,Ice
12/11/2023 0:00,SC424030548,Ice
12/13/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/14/2023 0:00,2.04E+14,Ken
12/15/2023 0:00,AL23120316,Ice
12/15/2023 0:00,AL23120317,Ice
12/15/2023 0:00,AL23120318,Ice
12/15/2023 0:00,AL23120319,Ice
12/15/2023 0:00,AL23120320,Ice
12/15/2023 0:00,AL23120321,Ice
12/15/2023 0:00,AL23120322,Ice
12/15/2023 0:00,AL23120323,Ice
12/15/2023 0:00,AL23120324,Ice
12/15/2023 0:00,AL23120325,Ice
12/15/2023 0:00,AL23120326,Ice
12/15/2023 0:00,AL23120327,Ice
12/15/2023 0:00,AL23120328,Ice
12/15/2023 0:00,AL23120329,Ice
12/15/2023 0:00,AL23120330,Ice
12/15/2023 0:00,AL23120331,Ice
12/15/2023 0:00,AL23120332,Ice
12/15/2023 0:00,AL23120333,Ice
12/15/2023 0:00,AL23120334,Ice
12/15/2023 0:00,AL23120335,Ice
12/15/2023 0:00,BSF23120852,Ice
12/15/2023 0:00,BSF23120853,Ice
12/15/2023 0:00,BSF23120854,Ice
12/15/2023 0:00,BSG23120274,Ice
12/15/2023 0:00,BSG23120275,Ice
12/15/2023 0:00,BSG23120276,Ice
12/15/2023 0:00,BSG23120277,Ice
12/15/2023 0:00,BSG23120278,Ice
12/15/2023 0:00,BSG23120279,Ice
12/15/2023 0:00,BSG23120280,Ice
12/15/2023 0:00,BSG23120281,Ice
12/15/2023 0:00,BSG23120282,Ice
12/15/2023 0:00,BSG23120283,Ice
12/15/2023 0:00,CI23121204,Ice
12/15/2023 0:00,CI23121205,Ice
12/15/2023 0:00,CI23121206,Ice
12/15/2023 0:00,CI23121207,Ice
12/15/2023 0:00,CI23121208,Ice
12/15/2023 0:00,CI23121209,Ice
12/15/2023 0:00,CI23121210,Ice
12/15/2023 0:00,CI23121211,Ice
12/15/2023 0:00,CI23121212,Ice
12/15/2023 0:00,CI23121213,Ice
12/15/2023 0:00,MC23121183,Ice
12/15/2023 0:00,MC23121184,Ice
12/15/2023 0:00,MC23121185,Ice
12/15/2023 0:00,MC23121186,Ice
12/15/2023 0:00,MC23121187,Ice
